"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Guam","GUM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26637","0.25597","0.25707","","","","","","","","","","","","","",
"Guyana","GUY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15862283430054","2.18530754809016","2.18855970383446","2.25687065372105","2.32096981097624","2.35287500103222","2.29299091905514","2.26424472665283","2.21487597426618","2.22967987590967","2.25648079051123","2.26094979272003","2.34226609556314","2.41128074708749","2.39180998292099","2.40204990203882","2.42568041169013","2.41675857291665","2.47326874075327","2.47227248384601","2.49097144001302","","",
"Hong Kong SAR, China","HKG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4283","0.45767","0.46493","0.53645","0.58147","0.68027","0.72176","0.77343","0.79468","0.75161","0.71996","0.77342","0.74946","0.72086","0.72733","0.73017","0.74014","0.76183","0.79144","0.79972","",
"Honduras","HND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04453","0.03834","0.04181","0.04215","0.04155","","","","","","","","","","","0.01497","","","",
"Heavily indebted poor countries (HIPC)","HPC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8404","1.0441","0.91644","0.94811","0.95059","1.0308","0.85558","0.74009","0.79225","0.88413","0.84425","0.74265","0.7507","0.75007","0.81117","0.78324","0.84186","0.84581","","",
"Haiti","HTI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63025","0.69905","0.65625","0.67053","0.78942","0.91189","0.98198","0.91841","0.86035","0.92094","0.98097","0.95674","0.9796","1.13212","1.13945","1.18897","1.26362","1.3889","1.35339","1.36461","1.20606","","",
"IBRD only","IBD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.589660361310595","0.649975100793079","0.68231456138421","0.731954173855677","0.774703724344634","0.803005941156623","0.834498766599733","0.863066730337859","0.89385582851711","0.937431463285284","1.02156646768389","1.08731692717316","1.10928946751845","1.23345893814236","1.2235586927778","1.35834174847742","1.39091563276727","1.56335166600198","","",
"IDA & IBRD total","IBT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.638636336588709","0.671137170891958","0.717642418323196","0.768788590300219","0.795977535048914","0.821899745022177","0.858795793835528","0.867185197236838","0.929775224915178","1.00917040568337","1.07637669865775","1.09707169050056","1.2283879176478","1.2072576574996","1.34898723147401","1.36706281127042","1.55209996574976","","",
"IDA total","IDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35921204024607","","","","","","","","","","","",
"Indonesia","IDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06769","0.04756","","","","","","","","0.08332","","","","0.0847","","","","","",
"IDA only","IDX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64769","0.69597","0.7133","0.73392","0.76723","0.74586","0.73548","0.72901","0.76713","0.8358","0.82217","0.81554","0.8674","0.84444","0.82213","0.83125","","","","0.61992","","","",
"Not classified","INX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27006","1.24317","1.20958","1.15338","1.08497","1.05308","1.05609","1.12451","1.17866","1.1928","1.19835","1.23325","1.38776","1.60823","1.59294","1.55049","1.57101","1.58026","1.52633","1.19563","1.17681","","",
"Iran, Islamic Rep.","IRN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.50218","0.49558","0.59484","0.50453","0.62284","0.55921","","0.64647","0.27258","0.26442","","0.31655","0.25267","","","","","",
"Iraq","IRQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04554","0.03435","0.04562","0.03684","0.03476","","","0.03733","0.0373","0.03631","0.0436","",
"Iceland","ISL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80303","1.96253","2.2513","2.6004","2.87427","2.85512","2.73249","","2.70562","2.92238","2.57245","2.52222","2.63933","","2.48344","","1.75515","1.99923","2.17034","2.0754","","",
"Israel","ISR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59145","2.80657","2.9178","3.32785","3.9334","4.1866","4.13253","3.89614","3.87437","4.05006","4.14278","4.42859","4.34759","4.13391","3.94189","4.0129","4.16119","4.15189","4.19966","4.26895","4.25121","","",
"Italy","ITA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.94843","0.98994","1.00784","0.98337","1.00546","1.04491","1.08482","1.06198","1.05312","1.04709","1.08696","1.1327","1.16367","1.22126","1.22311","1.20984","1.27087","1.30768","1.34301","1.34072","1.28566","","",
"Jamaica","JAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0491","0.06096","","","","","","","","","","","","","","","","",
"Jordan","JOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33689","","","","","","0.4347","","","","","","","","0.33201","","",
"Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69206","2.76968","2.87363","2.89283","2.90569","2.97183","3.01394","3.04295","3.02952","3.18099","3.27844","3.3396","3.33718","3.2314","3.13708","3.24477","3.20908","3.31496","3.40022","3.27754","3.14081","","",
"Kazakhstan","KAZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29337","0.22039","0.18383","0.18104","0.22009","0.25509","0.25246","0.24837","0.28361","0.24281","0.20884","0.21654","0.22924","0.15341","0.15349","0.16525","0.17132","0.16722","0.16951","0.14179","","",
"Kenya","KEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35521","","","0.78577","","","","","","","","",
"Kyrgyz Republic","KGZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1939","0.21064","0.17992","0.15637","0.17189","0.1981","0.22272","0.19926","0.19861","0.23014","0.23425","0.19017","0.15997","0.15547","0.15633","0.1661","0.14914","0.12536","0.11903","0.11121","0.10903","",
"Cambodia","KHM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0498","","","","","","","","","","","","","0.11823","","","",
"Kiribati","KIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26089","2.2977","2.16151","2.06662","2.18023","2.34108","2.27382","2.3515","2.53248","2.62617","2.83066","3.00035","3.12343","3.29324","3.46594","3.74361","4.02554","4.14853","4.28874","4.21702","4.22744","","",
"Kuwait","KWT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20539","0.25795","0.19764","0.12543","0.17882","0.18001","0.14347","0.1301","0.10083","0.08478","0.08585","0.0855","0.1122","0.1014","0.09898","0.09721","0.30153","0.42705","0.0966","0.07878","0.08079","",
"Latin America & Caribbean (excluding high income)","LAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.559220834299821","0.536118541288588","0.52828500791556","0.562140955544874","0.572925584066581","0.599159157383365","0.598156755136847","0.661017510853226","0.705406772340641","0.74090381764979","0.778546075684321","0.749888430679726","0.728856959513407","0.768968831626075","0.793751711031883","0.823509264644555","0.792564316606453","","",
"Lao PDR","LAO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0371","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.68278","0.32522","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55182082033102","0.532866385035299","0.521428952867547","0.556154817244543","0.565932730749811","0.59230142727102","0.590029227461101","0.635274063348543","0.681489263698575","0.707468037648663","0.747875929173487","0.722735505160857","0.701133854092685","0.733241854251054","0.768253231771207","0.783375167807771","0.760321193813326","","",
"Least developed countries: UN classification","LDC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18356","","","","0.14392","","","","0.1821","","0.1742","","0.11444","","0.13687","","","0.10081","0.09989","0.10871","","","",
"Lower middle income","LMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.498361286881544","","","","","","","0.619536989341999","","0.565655000007626","","","","","","","","","",
"Low & middle income","LMY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639303923191001","0.672952319063869","0.724913503736313","0.777672253059112","0.80513695581703","0.832407026959414","0.8716616482332","0.887101703274979","0.950647247500325","1.02949380709719","1.09933138044505","1.11797443599628","1.25357651348743","1.22905396007125","1.37295795143389","1.38661906307162","1.58455434101921","","",
"Lesotho","LSO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04185","0.04295","0.05532","","","","","0.02715","","0.01161","","","","0.04804","","","",
"Late-demographic dividend","LTE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.815518456684503","0.869942056708616","0.894037234621169","0.95469214543561","0.96409453174219","1.02196852569719","1.02852564623015","1.06040388062511","1.09720542750445","1.2732752971353","1.31730267009778","1.2932421981187","1.42892760411305","1.4743802402791","1.53694433972654","1.61197751081486","1.69113947648055","","",
"Lithuania","LTU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49155","0.53658","0.54377","0.502","0.5848","0.66679","0.6567","0.66339","0.75066","0.74741","0.79119","0.80093","0.78844","0.82967","0.78348","0.9039","0.89469","0.95088","1.03048","1.04116","0.84724","","",
"Luxembourg","LUX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57673","","","1.62595","1.60262","1.57171","1.66674","1.59123","1.62293","1.6775","1.50257","1.46277","1.27267","1.30266","1.25978","1.27116","1.24366","","",
"Latvia","LVA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39723","0.3664","0.37876","0.35186","0.43598","0.40321","0.40888","0.36002","0.40013","0.52959","0.65063","0.55379","0.58139","0.45271","0.61078","0.69662","0.66424","0.6122","0.6893","0.62623","0.44292","","",
"Macao SAR, China","MAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06268","0.07004","0.06283","0.05373","0.08809","0.08337","0.05715","0.10159","0.05436","0.05033","0.04444","0.04807","0.05115","0.08705","0.13554","0.23367","0.17218","",
"St. Martin (French part)","MAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27341","","","0.60682","0.52586","0.63071","","","0.60789","","","","0.71454","","","","","","","","",
"Monaco","MCO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03719","0.03752","","","","","","","","","","","","","",
"Moldova","MDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87295","0.80679","","","","","","0.32405","0.34903","0.39865","0.40622","0.54558","0.53463","0.52557","0.43987","0.40499","0.41733","0.35419","0.37055","0.36797","0.32888","0.30186","",
"Madagascar","MDG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22032","0.11044","0.096","0.11976","0.21821","0.24552","0.33841","0.22353","0.17552","0.16371","0.14037","0.13404","0.14683","0.11324","0.10588","","","0.0155","","0.01498","0.0146","",
"Maldives","MDV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.924241930357554","","0.93463184374512","","","","","","",
"Mexico","MEX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25067","0.2762","0.30196","0.3441","0.30613","0.32418","0.36667","0.38038","0.38816","0.39844","0.36922","0.42606","0.47073","0.51677","0.53299","0.51144","0.48684","0.49855","0.53044","0.52419","0.4865","","",
"Marshall Islands","MHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.639721610337295","0.673754563348686","0.726455770021276","0.779250421561692","0.807580375962939","0.8362233560155","0.874438480945674","0.89240403702976","0.955226220588618","1.03356834630638","1.10548156573717","1.11892203610603","1.25422166782412","1.2321904133711","1.37651922233435","1.38836655393573","1.58666461746583","","",
"North Macedonia","MKD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37773","0.4296","0.3451","0.41888","0.2931","0.24461","0.21064","0.23237","0.22825","0.19373","0.17093","0.22358","0.19679","0.21634","0.22276","0.32676","0.43894","0.51646","0.44468","0.43287","0.35343","",
"Mali","MLI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21855","","","0.5836","","","","","0.31461","","0.29274","",
"Malta","MLT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2385","0.23707","0.49256","0.52996","0.58025","0.5485","0.53331","0.5174","0.60667","0.67331","0.82639","0.77284","0.71499","0.74981","0.59697","","",
"Myanmar","MMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05985","0.03417","0.04406","0.11306","0.07144","0.16216","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.304916368866676","0.332391231710106","","","","","","","","",
"Montenegro","MNE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79772","1.01874","0.92443","1.22991","1.14521","","","","0.31485","","0.37431","0.3632","0.374","","","",
"Mongolia","MNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16786","0.16643","0.15016","0.18757","0.26749","0.25173","0.2518","0.26777","0.23776","0.19121","0.23827","0.33667","0.30478","0.24438","0.23054","0.23913","0.23246","0.2234","0.15468","0.18342","0.13412","",
"Northern Mariana Islands","MNP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42101","","","","0.45501","","0.15294","","0.42252","","","","","0.33751","","","",
"Mauritania","MRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27899","0.26178","0.31388","0.28903","0.36873","0.37377","0.33806","0.37932","0.37229","","","","","","","0.17773","","","","","","",
"Malawi","MWI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21645","","0.39789","","0.46899","","0.65254","","0.5999","","0.61106","","0.78847","1.01001","1.03608","1.03342","1.09269","","1.26275","1.30069","","","",
"North America","NAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38188622968844","2.40992528899003","2.445895407056","2.49019053333795","2.56947201815289","2.5986318003213","2.51267484710449","2.51110067288939","2.45239907897926","2.46249507993342","2.49774255340025","2.55992347285992","2.67954817569626","2.73997554205163","2.65110605639723","2.66789869505186","2.59556934312769","2.62376333876487","2.63924756620124","2.65473311705975","2.65815541861628","","",
"Namibia","NAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14165","","","","0.33996","","","","",
"New Caledonia","NCL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21896","","","","","","","","","","","",
"Nicaragua","NIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0651","","","","","0.03493","","","","","","","","","0.08344","0.10449","0.10284","0.08935","0.10866","","","",
"Netherlands","NLD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8607","1.86542","1.76435","1.84313","1.80556","1.81562","1.76885","1.80551","1.80727","1.79103","1.7567","1.68634","1.64309","1.6854","1.72475","1.90306","1.93945","1.95267","2.00116","2.0039","2.03247","","",
"Norway","NOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59352","","1.60533","","1.56231","1.63058","1.68036","1.54506","1.48317","1.45598","1.56401","1.55346","1.72279","1.64855","1.62534","1.61858","1.65004","1.71187","1.93095","2.03222","","",
"Nepal","NPL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05439","0.25924","0.3022","","","","","","","","",
"Nauru","NRU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0565","","0.96387","","1.10029","","1.14891","","1.12045","","1.15657","","1.2525","","1.231","","1.15412","","1.26264","","","",
"OECD members","OED","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1206466333367","2.14200986731318","2.1475418834539","2.21583124319475","2.27030747186318","2.30099484204191","2.2439994989953","2.23539687907788","2.18764277461979","2.20065971739688","2.22692972212891","2.2328755363148","2.3180644568461","2.39906033326225","2.36392958568073","2.39403811790739","2.41418045876411","2.39922266119666","2.438119439804","2.44701973943605","2.48553617674777","","",
"Oman","OMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13645","0.20837","0.16923","0.21253","0.24978","0.25511","0.22178","",
"Other small states","OSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15565","0.10919","0.1159","0.12828","0.1667","0.21977","","","0.43689","","0.6325","","0.44806","","0.32917","","0.29285","","0.24605","","","",
